departamento,provincia,distrito,ubigeo,anio,población
AREQUIPA,CARAVELI,YAUCA,040313,2018,1976.0
AREQUIPA,CASTILLA,APLAO,040401,2018,8932.0
AREQUIPA,CASTILLA,ANDAGUA,040402,2018,1049.0
AREQUIPA,CASTILLA,AYO,040403,2018,246.0
AREQUIPA,CASTILLA,CHACHAS,040404,2018,1682.0
AREQUIPA,CASTILLA,CHILCAYMARCA,040405,2018,999.0
AREQUIPA,CASTILLA,CHOCO,040406,2018,721.0
AREQUIPA,CASTILLA,HUANCARQUI,040407,2018,1559.0
AREQUIPA,CASTILLA,MACHAGUAY,040408,2018,510.0
AREQUIPA,CASTILLA,ORCOPAMPA,040409,2018,8501.0
AREQUIPA,CASTILLA,PAMPACOLCA,040410,2018,2024.0
AREQUIPA,CASTILLA,TIPAN,040411,2018,450.0
AREQUIPA,CASTILLA,UÑON,040412,2018,210.0
AREQUIPA,CASTILLA,URACA,040413,2018,6666.0
AREQUIPA,CASTILLA,VIRACO,040414,2018,1580.0
AREQUIPA,CAYLLOMA,CHIVAY,040501,2018,5991.0
AREQUIPA,CAYLLOMA,ACHOMA,040502,2018,861.0
AREQUIPA,CAYLLOMA,CABANACONDE,040503,2018,2199.0
AREQUIPA,CAYLLOMA,CALLALLI,040504,2018,1497.0
AREQUIPA,CAYLLOMA,CAYLLOMA,040505,2018,3739.0
AREQUIPA,CAYLLOMA,COPORAQUE,040506,2018,1165.0
AREQUIPA,CAYLLOMA,HUAMBO,040507,2018,693.0
AREQUIPA,CAYLLOMA,HUANCA,040508,2018,1041.0
AREQUIPA,CAYLLOMA,ICHUPAMPA,040509,2018,575.0
AREQUIPA,CAYLLOMA,LARI,040510,2018,914.0
AREQUIPA,CAYLLOMA,LLUTA,040511,2018,743.0
AREQUIPA,CAYLLOMA,MACA,040512,2018,719.0
AREQUIPA,CAYLLOMA,MADRIGAL,040513,2018,666.0
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA ,040514,2018,924.0
AREQUIPA,CAYLLOMA,SIBAYO,040515,2018,695.0
AREQUIPA,CAYLLOMA,TAPAY,040516,2018,780.0
AREQUIPA,CAYLLOMA,TISCO,040517,2018,1529.0
AREQUIPA,CAYLLOMA,TUTI,040518,2018,636.0
AREQUIPA,CAYLLOMA,YANQUE,040519,2018,2182.0
AREQUIPA,CAYLLOMA,MAJES,040520,2018,65212.0
AREQUIPA,CONDESUYOS,CHUQUIBAMBA,040601,2018,3392.0
AREQUIPA,CONDESUYOS,ANDARAY,040602,2018,684.0
AREQUIPA,CONDESUYOS,CAYARANI,040603,2018,3328.0
AREQUIPA,CONDESUYOS,CHICHAS,040604,2018,693.0
AREQUIPA,CONDESUYOS,IRAY,040605,2018,614.0
AREQUIPA,CONDESUYOS,RIO GRANDE,040606,2018,3440.0
AREQUIPA,CONDESUYOS,SALAMANCA,040607,2018,479.0
AREQUIPA,CONDESUYOS,YANAQUIHUA,040608,2018,4090.0
AREQUIPA,ISLAY,MOLLENDO,040701,2018,25937.0
AREQUIPA,ISLAY,COCACHACRA,040702,2018,8474.0
AREQUIPA,ISLAY,DEAN VALDIVIA,040703,2018,6961.0
AREQUIPA,ISLAY,ISLAY,040704,2018,5114.0
AREQUIPA,ISLAY,MEJIA,040705,2018,1217.0
AREQUIPA,ISLAY,PUNTA DE BOMBON,040706,2018,6459.0
AREQUIPA,LA UNIÓN,COTAHUASI,040801,2018,2981.0
AREQUIPA,LA UNIÓN,ALCA,040802,2018,1892.0
AREQUIPA,LA UNIÓN,CHARCANA,040803,2018,594.0
AREQUIPA,LA UNIÓN,HUAYNACOTAS,040804,2018,1943.0
AREQUIPA,LA UNIÓN,PAMPAMARCA,040805,2018,1148.0
AREQUIPA,LA UNIÓN,PUYCA,040806,2018,2417.0
AREQUIPA,LA UNIÓN,QUECHUALLA,040807,2018,277.0
AREQUIPA,LA UNIÓN,SAYLA,040808,2018,326.0
AREQUIPA,LA UNIÓN,TAURIA,040809,2018,317.0
AREQUIPA,LA UNIÓN,TOMEPAMPA,040810,2018,689.0
AREQUIPA,LA UNIÓN,TORO,040811,2018,565.0
AYACUCHO,HUAMANGA,AYACUCHO   ,050101,2018,105944.0
AYACUCHO,HUAMANGA,ACOCRO,050102,2018,8308.0
AYACUCHO,HUAMANGA,ACOS VINCHOS,050103,2018,4714.0
AYACUCHO,HUAMANGA,CARMEN ALTO ,050104,2018,30156.0
AYACUCHO,HUAMANGA,CHIARA,050105,2018,6318.0
AYACUCHO,HUAMANGA,OCROS   ,050106,2018,5848.0
AYACUCHO,HUAMANGA,PACAYCASA,050107,2018,3380.0
AYACUCHO,HUAMANGA,QUINUA,050108,2018,5518.0
AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,050109,2018,1515.0
AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,050110,2018,51455.0
AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,050111,2018,1552.0
AYACUCHO,HUAMANGA,SOCOS,050112,2018,6486.0
AYACUCHO,HUAMANGA,TAMBILLO,050113,2018,5655.0
AYACUCHO,HUAMANGA,VINCHOS,050114,2018,15293.0
AYACUCHO,HUAMANGA,JESUS NAZARENO,050115,2018,19955.0
AYACUCHO,HUAMANGA,ANDRÉS AVELINO CÁCERES DORREGARAY   ,050116,2018,29957.0
AYACUCHO,CANGALLO,CANGALLO,050201,2018,6001.0
AYACUCHO,CANGALLO,CHUSCHI,050202,2018,9015.0
AYACUCHO,CANGALLO,LOS MOROCHUCOS,050203,2018,8212.0
AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,050204,2018,2145.0
AYACUCHO,CANGALLO,PARAS,050205,2018,4404.0
AYACUCHO,CANGALLO,TOTOS,050206,2018,3152.0
AYACUCHO,HUANCA SANCOS,SANCOS,050301,2018,3246.0
AYACUCHO,HUANCA SANCOS,CARAPO,050302,2018,1892.0
AYACUCHO,HUANCA SANCOS,SACSAMARCA,050303,2018,1380.0
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,050304,2018,2169.0
AYACUCHO,HUANTA,HUANTA    ,050401,2018,42245.0
AYACUCHO,HUANTA,AYAHUANCO   ,050402,2018,1216.0
AYACUCHO,HUANTA,HUAMANGUILLA,050403,2018,4374.0
AYACUCHO,HUANTA,IGUAIN,050404,2018,2859.0
AYACUCHO,HUANTA,LURICOCHA,050405,2018,6078.0
AYACUCHO,HUANTA,SANTILLANA 7/,050406,2018,4058.0
AYACUCHO,HUANTA,SIVIA   ,050407,2018,11953.0
AYACUCHO,HUANTA,LLOCHEGUA   ,050408,2018,11241.0
AYACUCHO,HUANTA,CANAYRE  ,050409,2018,4074.0
AYACUCHO,HUANTA,UCHURACCAY   ,050410,2018,3842.0
AYACUCHO,HUANTA,PUCACOLPA  ,050411,2018,2612.0
AYACUCHO,HUANTA,CHACA   ,050412,2018,2259.0
AYACUCHO,HUANTA,PUTIS 7/,050413,2018,
AYACUCHO,LA MAR,SAN MIGUEL 9/ 10/,050501,2018,11298.0
AYACUCHO,LA MAR,ANCO 4/,050502,2018,8471.0
AYACUCHO,LA MAR,AYNA,050503,2018,10105.0
AYACUCHO,LA MAR,CHILCAS,050504,2018,1705.0
AYACUCHO,LA MAR,CHUNGUI  ,050505,2018,4553.0
AYACUCHO,LA MAR,LUIS CARRANZA,050506,2018,1353.0
AYACUCHO,LA MAR,SANTA ROSA,050507,2018,12540.0
AYACUCHO,LA MAR,TAMBO,050508,2018,10395.0
AYACUCHO,LA MAR,SAMUGARI  8/,050509,2018,10664.0
AYACUCHO,LA MAR,ANCHIHUAY  ,050510,2018,4500.0
AYACUCHO,LA MAR,ORONCCOY  ,050511,2018,1122.0
AYACUCHO,LA MAR,UNIÓN PROGRESO 4/,050512,2018,
AYACUCHO,LA MAR,RIO MAGDALENA 8/,050513,2018,
AYACUCHO,LA MAR,NINABAMBA 9/,050514,2018,
AYACUCHO,LA MAR,PATIBAMBA 10/,050515,2018,
AYACUCHO,LUCANAS,PUQUIO,050601,2018,14557.0
AYACUCHO,LUCANAS,AUCARA,050602,2018,2908.0
AYACUCHO,LUCANAS,CABANA,050603,2018,2155.0
AYACUCHO,LUCANAS,CARMEN SALCEDO,050604,2018,1743.0
AYACUCHO,LUCANAS,CHAVIÑA,050605,2018,2322.0
AYACUCHO,LUCANAS,CHIPAO,050606,2018,2658.0
AYACUCHO,LUCANAS,HUAC-HUAS,050607,2018,1702.0
AYACUCHO,LUCANAS,LARAMATE,050608,2018,1723.0
AYACUCHO,LUCANAS,LEONCIO PRADO,050609,2018,1170.0
AYACUCHO,LUCANAS,LLAUTA,050610,2018,948.0
AYACUCHO,LUCANAS,LUCANAS,050611,2018,2872.0
AYACUCHO,LUCANAS,OCAÑA,050612,2018,2420.0
AYACUCHO,LUCANAS,OTOCA,050613,2018,2013.0
AYACUCHO,LUCANAS,SAISA,050614,2018,859.0
AYACUCHO,LUCANAS,SAN CRISTOBAL,050615,2018,1855.0
AYACUCHO,LUCANAS,SAN JUAN,050616,2018,1028.0
AYACUCHO,LUCANAS,SAN PEDRO,050617,2018,2776.0
AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,050618,2018,983.0
AYACUCHO,LUCANAS,SANCOS,050619,2018,5008.0
AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,050620,2018,838.0
AYACUCHO,LUCANAS,SANTA LUCIA,050621,2018,1408.0
AYACUCHO,PARINACOCHAS,CORACORA,050701,2018,13871.0
AYACUCHO,PARINACOCHAS,CHUMPI,050702,2018,2312.0
AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,050703,2018,1829.0
AYACUCHO,PARINACOCHAS,PACAPAUSA,050704,2018,644.0
AYACUCHO,PARINACOCHAS,PULLO,050705,2018,6757.0
AYACUCHO,PARINACOCHAS,PUYUSCA,050706,2018,2179.0
AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,050707,2018,545.0
AYACUCHO,PARINACOCHAS,UPAHUACHO,050708,2018,1200.0
AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,050801,2018,3354.0
AYACUCHO,PAUCAR DEL SARA SARA,COLTA,050802,2018,486.0
AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,050803,2018,466.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,050804,2018,2071.0
AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,050805,2018,650.0
AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,050806,2018,1569.0
AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,050807,2018,430.0
AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,050808,2018,305.0
AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,050809,2018,238.0
AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,050810,2018,528.0
AYACUCHO,SUCRE,QUEROBAMBA,050901,2018,2629.0
AYACUCHO,SUCRE,BELEN,050902,2018,340.0
AYACUCHO,SUCRE,CHALCOS,050903,2018,499.0
AYACUCHO,SUCRE,CHILCAYOC,050904,2018,511.0
AYACUCHO,SUCRE,HUACAÑA,050905,2018,382.0
AYACUCHO,SUCRE,MORCOLLA,050906,2018,1304.0
AYACUCHO,SUCRE,PAICO,050907,2018,570.0
AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,050908,2018,842.0
AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,050909,2018,1027.0
AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,050910,2018,614.0
AYACUCHO,SUCRE,SORAS,050911,2018,1056.0
AYACUCHO,VICTOR FAJARDO,HUANCAPI,051001,2018,1963.0
AYACUCHO,VICTOR FAJARDO,ALCAMENCA,051002,2018,1548.0
AYACUCHO,VICTOR FAJARDO,APONGO,051003,2018,641.0
AYACUCHO,VICTOR FAJARDO,ASQUIPATA,051004,2018,486.0
AYACUCHO,VICTOR FAJARDO,CANARIA,051005,2018,4050.0
AYACUCHO,VICTOR FAJARDO,CAYARA,051006,2018,1174.0
AYACUCHO,VICTOR FAJARDO,COLCA,051007,2018,1055.0
AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,051008,2018,1137.0
AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,051009,2018,1322.0
AYACUCHO,VICTOR FAJARDO,HUALLA,051010,2018,2152.0
AYACUCHO,VICTOR FAJARDO,SARHUA,051011,2018,2693.0
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,051012,2018,2488.0
AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,051101,2018,6798.0
AYACUCHO,VILCAS HUAMAN,ACCOMARCA,051102,2018,921.0
AYACUCHO,VILCAS HUAMAN,CARHUANCA,051103,2018,861.0
AYACUCHO,VILCAS HUAMAN,CONCEPCION,051104,2018,1725.0
AYACUCHO,VILCAS HUAMAN,HUAMBALPA,051105,2018,1402.0
AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,051106,2018,1191.0
AYACUCHO,VILCAS HUAMAN,SAURAMA,051107,2018,1105.0
AYACUCHO,VILCAS HUAMAN,VISCHONGO,051108,2018,4008.0
CAJAMARCA,CAJAMARCA,CAJAMARCA,060101,2018,235184.0
CAJAMARCA,CAJAMARCA,ASUNCION,060102,2018,8366.0
CAJAMARCA,CAJAMARCA,CHETILLA,060103,2018,3885.0
CAJAMARCA,CAJAMARCA,COSPAN,060104,2018,7266.0
CAJAMARCA,CAJAMARCA,ENCAÑADA,060105,2018,20512.0
CAJAMARCA,CAJAMARCA,JESUS,060106,2018,16255.0
CAJAMARCA,CAJAMARCA,LLACANORA,060107,2018,6342.0
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,060108,2018,49824.0
CAJAMARCA,CAJAMARCA,MAGDALENA,060109,2018,8868.0
CAJAMARCA,CAJAMARCA,MATARA,060110,2018,3786.0
CAJAMARCA,CAJAMARCA,NAMORA,060111,2018,10169.0
CAJAMARCA,CAJAMARCA,SAN JUAN,060112,2018,4572.0
CAJAMARCA,CAJABAMBA,CAJABAMBA,060201,2018,33115.0
CAJAMARCA,CAJABAMBA,CACHACHI,060202,2018,25315.0
CAJAMARCA,CAJABAMBA,CONDEBAMBA,060203,2018,14929.0
CAJAMARCA,CAJABAMBA,SITACOCHA,060204,2018,8130.0
CAJAMARCA,CELENDIN,CELENDIN,060301,2018,28346.0
CAJAMARCA,CELENDIN,CHUMUCH,060302,2018,2758.0
CAJAMARCA,CELENDIN,CORTEGANA,060303,2018,7449.0
CAJAMARCA,CELENDIN,HUASMIN,060304,2018,11223.0
CAJAMARCA,CELENDIN,JORGE CHAVEZ,060305,2018,474.0
CAJAMARCA,CELENDIN,JOSE GALVEZ,060306,2018,2765.0
CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,060307,2018,4054.0
CAJAMARCA,CELENDIN,OXAMARCA,060308,2018,5909.0
CAJAMARCA,CELENDIN,SOROCHUCO,060309,2018,7833.0
CAJAMARCA,CELENDIN,SUCRE,060310,2018,5511.0
CAJAMARCA,CELENDIN,UTCO,060311,2018,1112.0
CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,060312,2018,6989.0
CAJAMARCA,CHOTA,CHOTA,060401,2018,50325.0
CAJAMARCA,CHOTA,ANGUIA,060402,2018,3356.0
CAJAMARCA,CHOTA,CHADIN,060403,2018,3697.0
CAJAMARCA,CHOTA,CHIGUIRIP,060404,2018,3771.0
CAJAMARCA,CHOTA,CHIMBAN,060405,2018,2345.0
CAJAMARCA,CHOTA,CHOROPAMPA,060406,2018,2439.0
CAJAMARCA,CHOTA,COCHABAMBA,060407,2018,5950.0
CAJAMARCA,CHOTA,CONCHAN,060408,2018,6013.0
CAJAMARCA,CHOTA,HUAMBOS,060409,2018,8711.0
CAJAMARCA,CHOTA,LAJAS,060410,2018,11745.0
CAJAMARCA,CHOTA,LLAMA,060411,2018,7484.0
CAJAMARCA,CHOTA,MIRACOSTA,060412,2018,3358.0
CAJAMARCA,CHOTA,PACCHA,060413,2018,4697.0
CAJAMARCA,CHOTA,PION,060414,2018,1272.0
CAJAMARCA,CHOTA,QUEROCOTO,060415,2018,8874.0
CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,060416,2018,995.0
CAJAMARCA,CHOTA,TACABAMBA,060417,2018,16986.0
CAJAMARCA,CHOTA,TOCMOCHE,060418,2018,896.0
CAJAMARCA,CHOTA,CHALAMARCA,060419,2018,9789.0
CAJAMARCA,CONTUMAZA,CONTUMAZA,060501,2018,8142.0
CAJAMARCA,CONTUMAZA,CHILETE,060502,2018,2806.0
CAJAMARCA,CONTUMAZA,CUPISNIQUE,060503,2018,1424.0
CAJAMARCA,CONTUMAZA,GUZMANGO,060504,2018,2855.0
CAJAMARCA,CONTUMAZA,SAN BENITO,060505,2018,3591.0
CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,060506,2018,1059.0
CAJAMARCA,CONTUMAZA,TANTARICA,060507,2018,2628.0
CAJAMARCA,CONTUMAZA,YONAN,060508,2018,7089.0
CAJAMARCA,CUTERVO,CUTERVO,060601,2018,51462.0
CAJAMARCA,CUTERVO,CALLAYUC,060602,2018,9736.0
CAJAMARCA,CUTERVO,CHOROS,060603,2018,3323.0
CAJAMARCA,CUTERVO,CUJILLO,060604,2018,2616.0
CAJAMARCA,CUTERVO,LA RAMADA,060605,2018,4077.0
CAJAMARCA,CUTERVO,PIMPINGOS,060606,2018,5269.0
CAJAMARCA,CUTERVO,QUEROCOTILLO,060607,2018,13843.0
CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,060608,2018,4419.0
CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,060609,2018,1897.0
CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,060610,2018,3127.0
CAJAMARCA,CUTERVO,SANTA CRUZ,060611,2018,2747.0
CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,060612,2018,5076.0
CAJAMARCA,CUTERVO,SANTO TOMAS,060613,2018,7695.0
CAJAMARCA,CUTERVO,SOCOTA,060614,2018,9378.0
CAJAMARCA,CUTERVO,TORIBIO CASANOVA,060615,2018,1153.0
CAJAMARCA,HUALGAYOC,BAMBAMARCA,060701,2018,65279.0
CAJAMARCA,HUALGAYOC,CHUGUR,060702,2018,3039.0
CAJAMARCA,HUALGAYOC,HUALGAYOC,060703,2018,16299.0
CAJAMARCA,JAEN,JAEN,060801,2018,102445.0
CAJAMARCA,JAEN,BELLAVISTA,060802,2018,16212.0
CAJAMARCA,JAEN,CHONTALI,060803,2018,10329.0
CAJAMARCA,JAEN,COLASAY,060804,2018,10682.0
CAJAMARCA,JAEN,HUABAL,060805,2018,8762.0
CAJAMARCA,JAEN,LAS PIRIAS,060806,2018,4586.0
CAJAMARCA,JAEN,POMAHUACA,060807,2018,9151.0
CAJAMARCA,JAEN,PUCARA,060808,2018,6878.0
CAJAMARCA,JAEN,SALLIQUE,060809,2018,7542.0
CAJAMARCA,JAEN,SAN FELIPE,060810,2018,4868.0
CAJAMARCA,JAEN,SAN JOSE DEL ALTO,060811,2018,7847.0
CAJAMARCA,JAEN,SANTA ROSA,060812,2018,10609.0
CAJAMARCA,SAN IGNACIO,SAN IGNACIO,060901,2018,38745.0
CAJAMARCA,SAN IGNACIO,CHIRINOS,060902,2018,15530.0
CAJAMARCA,SAN IGNACIO,HUARANGO,060903,2018,18874.0
CAJAMARCA,SAN IGNACIO,LA COIPA,060904,2018,20778.0
CAJAMARCA,SAN IGNACIO,NAMBALLE,060905,2018,9967.0
CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,060906,2018,19570.0
CAJAMARCA,SAN IGNACIO,TABACONAS,060907,2018,19548.0
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,061001,2018,21245.0
CAJAMARCA,SAN MARCOS,CHANCAY,061002,2018,3099.0
CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,061003,2018,2903.0
CAJAMARCA,SAN MARCOS,GREGORIO PITA,061004,2018,5406.0
CAJAMARCA,SAN MARCOS,ICHOCAN,061005,2018,1995.0
CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,061006,2018,3703.0
CAJAMARCA,SAN MARCOS,JOSE SABOGAL,061007,2018,13097.0
CAJAMARCA,SAN MIGUEL,SAN MIGUEL,061101,2018,14260.0
CAJAMARCA,SAN MIGUEL,BOLIVAR,061102,2018,1359.0
CAJAMARCA,SAN MIGUEL,CALQUIS,061103,2018,4298.0
CAJAMARCA,SAN MIGUEL,CATILLUC,061104,2018,2890.0
CAJAMARCA,SAN MIGUEL,EL PRADO,061105,2018,1699.0
CAJAMARCA,SAN MIGUEL,LA FLORIDA,061106,2018,2216.0
CAJAMARCA,SAN MIGUEL,LLAPA,061107,2018,4689.0
CAJAMARCA,SAN MIGUEL,NANCHOC,061108,2018,1374.0
CAJAMARCA,SAN MIGUEL,NIEPOS,061109,2018,3434.0
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,061110,2018,2306.0
CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,061111,2018,3840.0
CAJAMARCA,SAN MIGUEL,TONGOD,061112,2018,2756.0
CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,061113,2018,3209.0
CAJAMARCA,SAN PABLO,SAN PABLO,061201,2018,13417.0
CAJAMARCA,SAN PABLO,SAN BERNARDINO,061202,2018,4590.0
CAJAMARCA,SAN PABLO,SAN LUIS,061203,2018,983.0
CAJAMARCA,SAN PABLO,TUMBADEN,061204,2018,3667.0
CAJAMARCA,SANTA CRUZ,SANTA CRUZ,061301,2018,9814.0
CAJAMARCA,SANTA CRUZ,ANDABAMBA,061302,2018,1371.0
CAJAMARCA,SANTA CRUZ,CATACHE,061303,2018,9808.0
CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,061304,2018,3532.0
CAJAMARCA,SANTA CRUZ,LA ESPERANZA,061305,2018,2426.0
CAJAMARCA,SANTA CRUZ,NINABAMBA,061306,2018,2131.0
CAJAMARCA,SANTA CRUZ,PULAN,061307,2018,4026.0
CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,061308,2018,1482.0
CAJAMARCA,SANTA CRUZ,SEXI,061309,2018,447.0
CAJAMARCA,SANTA CRUZ,UTICYACU,061310,2018,1310.0
CAJAMARCA,SANTA CRUZ,YAUYUCAN,061311,2018,2947.0
CALLAO,CALLAO,CALLAO,070101,2018,492879.0
CALLAO,CALLAO,BELLAVISTA,070102,2018,79358.0
CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,070103,2018,45396.0
CALLAO,CALLAO,LA PERLA,070104,2018,63657.0
CALLAO,CALLAO,LA PUNTA,070105,2018,3979.0
CALLAO,CALLAO,VENTANILLA  ,070106,2018,343900.0
CALLAO,CALLAO,MI PERU  ,070107,2018,49620.0
CUSCO,CUSCO,CUSCO,080101,2018,117110.0
CUSCO,CUSCO,CCORCA,080102,2018,2403.0
CUSCO,CUSCO,POROY,080103,2018,10535.0
CUSCO,CUSCO,SAN JERONIMO,080104,2018,62369.0
CUSCO,CUSCO,SAN SEBASTIAN,080105,2018,122835.0
CUSCO,CUSCO,SANTIAGO,080106,2018,100663.0
CUSCO,CUSCO,SAYLLA,080107,2018,7090.0
CUSCO,CUSCO,WANCHAQ,080108,2018,61243.0
CUSCO,ACOMAYO,ACOMAYO,080201,2018,4726.0
CUSCO,ACOMAYO,ACOPIA,080202,2018,2964.0
CUSCO,ACOMAYO,ACOS,080203,2018,2378.0
CUSCO,ACOMAYO,MOSOC LLACTA,080204,2018,1167.0
CUSCO,ACOMAYO,POMACANCHI,080205,2018,7701.0
CUSCO,ACOMAYO,RONDOCAN,080206,2018,2046.0
CUSCO,ACOMAYO,SANGARARA,080207,2018,3455.0
CUSCO,ANTA,ANTA,080301,2018,23817.0
CUSCO,ANTA,ANCAHUASI,080302,2018,7616.0
CUSCO,ANTA,CACHIMAYO,080303,2018,2615.0
CUSCO,ANTA,CHINCHAYPUJIO,080304,2018,4394.0
CUSCO,ANTA,HUAROCONDO,080305,2018,4796.0
CUSCO,ANTA,LIMATAMBO,080306,2018,7958.0
CUSCO,ANTA,MOLLEPATA,080307,2018,3395.0
CUSCO,ANTA,PUCYURA,080308,2018,3223.0
CUSCO,ANTA,ZURITE,080309,2018,3750.0
CUSCO,CALCA,CALCA,080401,2018,22681.0
CUSCO,CALCA,COYA,080402,2018,3649.0
CUSCO,CALCA,LAMAY,080403,2018,5856.0
CUSCO,CALCA,LARES,080404,2018,6513.0
CUSCO,CALCA,PISAC,080405,2018,11214.0
CUSCO,CALCA,SAN SALVADOR,080406,2018,6002.0
CUSCO,CALCA,TARAY,080407,2018,4771.0
CUSCO,CALCA,YANATILE,080408,2018,9684.0
CUSCO,CANAS,YANAOCA,080501,2018,9314.0
CUSCO,CANAS,CHECCA,080502,2018,5547.0
CUSCO,CANAS,KUNTURKANKI,080503,2018,5214.0
CUSCO,CANAS,LANGUI,080504,2018,2174.0
CUSCO,CANAS,LAYO,080505,2018,5635.0
CUSCO,CANAS,PAMPAMARCA,080506,2018,1909.0
CUSCO,CANAS,QUEHUE,080507,2018,2741.0
CUSCO,CANAS,TUPAC AMARU,080508,2018,2665.0
CUSCO,CANCHIS,SICUANI,080601,2018,62983.0
CUSCO,CANCHIS,CHECACUPE,080602,2018,5150.0
CUSCO,CANCHIS,COMBAPATA,080603,2018,5035.0
CUSCO,CANCHIS,MARANGANI,080604,2018,10479.0
CUSCO,CANCHIS,PITUMARCA,080605,2018,8126.0
CUSCO,CANCHIS,SAN PABLO,080606,2018,4542.0
CUSCO,CANCHIS,SAN PEDRO,080607,2018,2827.0
CUSCO,CANCHIS,TINTA,080608,2018,5469.0
CUSCO,CHUMBIVILCAS,SANTO TOMAS,080701,2018,23039.0
CUSCO,CHUMBIVILCAS,CAPACMARCA,080702,2018,4185.0
CUSCO,CHUMBIVILCAS,CHAMACA,080703,2018,6671.0
CUSCO,CHUMBIVILCAS,COLQUEMARCA,080704,2018,7327.0
CUSCO,CHUMBIVILCAS,LIVITACA,080705,2018,12575.0
CUSCO,CHUMBIVILCAS,LLUSCO,080706,2018,4594.0
CUSCO,CHUMBIVILCAS,QUIÑOTA,080707,2018,4051.0
CUSCO,CHUMBIVILCAS,VELILLE,080708,2018,8352.0
CUSCO,ESPINAR,ESPINAR,080801,2018,37493.0
CUSCO,ESPINAR,CONDOROMA,080802,2018,919.0
CUSCO,ESPINAR,COPORAQUE,080803,2018,10632.0
CUSCO,ESPINAR,OCORURO,080804,2018,1074.0
CUSCO,ESPINAR,PALLPATA,080805,2018,5137.0
CUSCO,ESPINAR,PICHIGUA,080806,2018,2960.0
CUSCO,ESPINAR,SUYCKUTAMBO,080807,2018,1712.0
CUSCO,ESPINAR,ALTO PICHIGUA,080808,2018,2060.0
CUSCO,LA CONVENCIÓN,SANTA ANA,080901,2018,30570.0
CUSCO,LA CONVENCIÓN,ECHARATE 12/,080902,2018,26660.0
CUSCO,LA CONVENCIÓN,HUAYOPATA,080903,2018,5545.0
CUSCO,LA CONVENCIÓN,MARANURA,080904,2018,5448.0
CUSCO,LA CONVENCIÓN,OCOBAMBA,080905,2018,6061.0
CUSCO,LA CONVENCIÓN,QUELLOUNO,080906,2018,15173.0
CUSCO,LA CONVENCIÓN,KIMBIRI 13/ 14/,080907,2018,18240.0
CUSCO,LA CONVENCIÓN,SANTA TERESA,080908,2018,6972.0
CUSCO,LA CONVENCIÓN,VILCABAMBA    ,080909,2018,10464.0
CUSCO,LA CONVENCIÓN,PICHARI  16/,080910,2018,25025.0
CUSCO,LA CONVENCIÓN,INKAWASI  ,080911,2018,4913.0
